"pnhwht12","pnhblk12","phisp12","pntv12","pfb12","polang12","phs12","pcol12","punemp12","pflabf12","pprof12","pmanuf12","pvet12","psemp12","hinc12","incpc12","ppov12","pown12","pvac12","pmulti12","mrent12","mhmval12","p30old12","p10yrs12","p18und12","p60up12","p75up12","pmar12","pwds12","pfhh12"
8.239999771,2.930000067,84.83999634,0.779999971,20.81999969,70.83999634,37.70999908,29.45000076,4.889999866,62.45000076,40,6.659999847,13.47999954,6.789999962,75061,22048,16.29999924,86.30999756,10.06000042,0,1160,177500,3.140000105,98.63999939,38.75999832,6.050000191,0.300000012,57.13000107,14.06000042,10.52000046
45.63000107,22.86000061,24.52000046,0,3.670000076,24.45000076,74.47000122,5.78000021,26.27000046,35.00999832,17.43000031,23.04999924,5.429999828,13.22999954,20750,11709,48.79000092,41.02999878,28.89999962,48.70999908,479,73400,100,62.11000061,23.17000008,14.47000027,3.569999933,29.29000092,25.47999954,21.37999916
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.97999954,1.529999971,43.09000015,0,54.34000015,73.04000092,50.04000092,25.25,8.539999962,67.80999756,23.20999908,5.840000153,2.099999905,14.06000042,78225,25548,13.35999966,50.81999969,10.52000046,31.12000084,1277,596300,93.23999786,49.04000092,19.60000038,16.70999908,5.130000114,37.25999832,18.84000015,17.89999962
54.40999985,26.02000046,5.139999866,0.449999988,2.890000105,7.510000229,46.81999969,16.27000046,8.149999619,64.30999756,17.85000038,18.38999939,6.53000021,8.970000267,23417,13714,40.15000153,40.91999817,16.68000031,44.56000137,471,86100,97.47000122,72.72000122,27.60000038,10.98999977,4.119999886,22.19000053,25.61000061,31.96999931
60.77999878,24.88999939,11.68000031,0,9.109999657,12.57999992,50.45999908,22.12000084,9.75,61.06000137,26.71999931,12.88000011,6.880000114,11,35753,18550,29.61000061,61.59000015,10.18000031,4.230000019,403,94500,71.05000305,52.86999893,26.15999985,17,6.349999905,49.66999817,22.84000015,18.39999962
67.70999908,2.579999924,0.99000001,0,21.67000008,21.80999947,12.30000019,65.69000244,4.199999809,68.62999725,62.18999863,11.42000008,6.820000172,4.179999828,86723,46349,4.179999828,54.72999954,6.320000172,37.25999832,1016,214100,3.190000057,90.22000122,20.30999947,11.97000027,2.400000095,57.50999832,16.81999969,1.879999995
57.34999847,18.95000076,18.20000076,0.560000002,9.319999695,17.01000023,65.54000092,7.46999979,10.34000015,62.40999985,13.32999992,27.35000038,6.389999866,10.98999977,33406,14500,29.37999916,61.11000061,10.65999985,15.75,553,60400,97.31999969,66.80000305,29.94000053,9.819999695,3.480000019,37.58000183,25.61000061,23.54999924
98.65000153,0.090000004,0.129999995,0.07,0.180000007,3.25999999,73.62999725,11.67000008,5.510000229,53.38999939,22.45999908,13.10000038,11.22000027,11.22999954,45037,22356,12.76000023,80.40000153,12.78999996,3.279999971,345,79000,75.08000183,38.56000137,22.40999985,23.45999908,8.170000076,63.68000031,17.75,5.909999847
94.13999939,0.639999986,3.5,0,1.840000033,3.49000001,71.25,9.960000038,11.82999992,51.09000015,16.54999924,13.28999996,9.850000381,2.150000095,29265,20178,21.40999985,48.49000168,16.73999977,36.16999817,431,72800,93.51999664,58.29000092,25.37000084,27.09000015,9.93999958,35.04000092,33.31000137,22.95999908
68.23999786,4.190000057,18.79999924,0,28.10000038,39.5,20.43000031,56.65000153,7.949999809,63.70999908,52.08000183,4.21999979,4.099999905,20.64999962,64167,46588,13.98999977,11.14999962,7.480000019,79.80999756,1286,825800,90.77999878,70.33000183,4.940000057,19.04999924,11.46000004,21.87999916,22.48999977,8.960000038
93.91000366,4.079999924,2.00999999,0,0,0,56.5,18.86000061,6.960000038,54.56000137,27.98999977,32.06999969,11.81000042,10.68999958,45536,23387,6.659999847,67.26000214,7.739999771,22.02000046,441,133500,70.08999634,59.34999847,18.12000084,32.65999985,17.04999924,60.56000137,15.07999992,0
0.140000001,98.72000122,0.649999976,0,0.649999976,1.960000038,49.68999863,14.59000015,29.54999924,67.01000214,21.06999969,7.369999886,7.71999979,1.299999952,27038,16303,29.53000069,30.89999962,16.40999985,73.01000214,704,165300,98.48999786,60.59999847,28.46999931,15.39000034,5.25,16.75,26.55999947,44.41999817
1.279999971,81.69999695,16.31999969,0,21.57999992,22.54999924,66.36000061,4.980000019,30.04999924,63.86000061,23.36000061,3.440000057,5.210000038,8.5,21685,11212,34.27999878,21.19000053,27.14999962,90.13999939,729,89700,84.80999756,71.73999786,35.18999863,17.60000038,8.039999962,22.30999947,23.89999962,51.22000122
96.48000336,0,2.309999943,0,9.449999809,8.720000267,71.16999817,9.659999847,22.30999947,22.32999992,28.62999916,0,23.55999947,10.52999973,33088,24496,11.43999958,90.83999634,10.97000027,0,1079,146600,57.38000107,47.97999954,0,85.02999878,45.99000168,45.83000183,40.33000183,0
5.099999905,88.37999725,2.730000019,0,9.930000305,5.360000134,52.04000092,15.64000034,20.25,57.97999954,33.74000168,0,11.52999973,2.700000048,44116,18228,21.44000053,57.81999969,7.610000134,32.27999878,818,126800,94.36000061,48.66999817,21.94000053,22.62000084,6.599999905,27.09000015,27.43000031,27.09000015
35.59000015,32.86999893,7.409999847,0.330000013,18.64999962,25.27000046,45.18000031,19.05999947,10.42000008,65.61000061,22.60000038,23.46999931,9.399999619,4.119999886,45443,25163,23.15999985,62.47000122,11.32999992,31.90999985,715,155700,90.02999878,60.20000076,30.29000092,12.44999981,4.130000114,47.31000137,18.13999939,26.45999908
96.08000183,3.619999886,0.289999992,0,1.600000024,1.25999999,26.87999916,39.97999954,6.429999828,77.86000061,34.25,18.87999916,3.779999971,12.63000011,67886,27854,6.559999943,83.84999847,2.730000019,14.93999958,945,178100,17.85000038,74.27999878,28.37999916,12.06999969,3.589999914,56.02000046,14.90999985,13.96000004
30.12000084,32.04999924,36.25999832,0,13.13000011,26.14999962,49.06999969,18.70000076,11.07999992,66.98000336,26,10.5,7.300000191,4.199999809,44221,20227,12.68000031,52.88000107,4.039999962,24.68000031,886,94500,68.33999634,66.41000366,27.13999939,18.23999977,4.71999979,47.31000137,19.29000092,12.90999985
50.84999847,48.25,0,0.449999988,0,2,55.47000122,13.34000015,9.56000042,54.84999847,26.95000076,3.309999943,6.989999771,9.220000267,39107,15350,36.06999969,56.59000015,18.48999977,22.86000061,504,56700,100,50.97999954,34.52999878,15.43000031,2.599999905,26.60000038,19.47999954,51.06000137
83.79000092,2.950000048,8.56000042,1.809999943,6.809999943,11.56000042,59.56000137,12.72000027,5.5,53.20999908,28.40999985,10.01000023,9.289999962,7.389999866,41373,21791,14.26000023,69.86000061,16.75,9.100000381,443,95800,50.99000168,73.77999878,24.55999947,16.03000069,5.159999847,54.75999832,20.37999916,8.869999886
72.26000214,0.310000002,5.349999905,17.95999908,3.960000038,9.199999809,47.66999817,20.18000031,14.80000019,53.86000061,34.11000061,5.300000191,9.850000381,15.96000004,44571,20867,23.45000076,66.73000336,36.18000031,3.329999924,528,175600,55.75999832,57.54000092,21.23999977,28.62999916,6.550000191,62,17.46999931,9.100000381
11.76000023,12.78999996,74.12999725,0,34.81000137,69.04000092,77.83999634,7.559999943,15.28999996,38,17.76000023,6.050000191,4.429999828,17.88999939,35714,12962,32.47999954,67.34999847,4.849999905,4.849999905,608,87100,72.33000183,54.93000031,28.93000031,11.34000015,2.069999933,39.47000122,20.55999947,10.05000019
48.75999832,51.24000168,0,0,1.200000048,1.519999981,80.15000153,6.230000019,38.58000183,37.22999954,25.98999977,19.12999916,1.730000019,5.78000021,19583,11364,41.02000046,88.40000153,27.22999954,3.819999933,656,90100,46.5,45.50999832,30.35000038,22.09000015,6.840000153,50.70000076,18.70999908,9.93999958
67.33000183,14.5,7.260000229,0,9.960000038,13.21000004,28.47999954,49.52000046,12.59000015,40.52999878,49.63000107,2.519999981,4,4.699999809,47938,15429,14.92000008,35.81000137,13.14999962,47.77999878,1077,259900,41.02000046,81.81999969,9.670000076,11.94999981,4.860000134,20.14999962,9.180000305,17.47999954
84.52999878,0,2.799999952,5.489999771,0.379999995,9.550000191,41.65999985,26.12999916,4.349999905,70.16000366,42.31999969,4.849999905,11.93000031,4.949999809,36707,18978,14.47999954,53.75999832,12.89999962,9.159999847,581,97000,91.68000031,70.01000214,20.89999962,12.28999996,4.659999847,38.68000031,24.64999962,16.67000008
93.26999664,0.289999992,2.180000067,1.679999948,3.49000001,6.28000021,35.36000061,32.99000168,2.410000086,63.91999817,34.22999954,10.34000015,13.82999992,13.47000027,80947,39275,5.25,84.90000153,28.88999939,2.099999905,527,291100,36.15999985,63.45000076,18.79999924,22.04000092,7.139999866,66.37000275,10.78999996,1.230000019
17.19000053,70.55000305,5.789999962,0.5,4.349999905,6.389999866,45.97999954,12.81000042,12.18000031,71.66000366,30.59000015,11.78999996,17.12000084,0,40575,18455,18.21999931,27.53000069,9.960000038,59.06000137,817,199300,66.77999878,85.80999756,31.87000084,9.949999809,2.460000038,31.30999947,25.45000076,46.09000015
97.80000305,0,0,0,0.219999999,0.689999998,61.04999924,15.18000031,9.359999657,54.04999924,27.20000076,4.699999809,13.75,10.15999985,47904,22039,12.68999958,82.80999756,9.079999924,0,319,91500,51.45999908,44.97999954,25.5,19.89999962,4.96999979,56.20000076,24.72999954,6.610000134
49.22000122,14.21000004,12,0.219999999,22.09000015,34.15999985,47.13999939,20.85000038,15.5,76.12999725,23.01000023,18.98999977,11.14999962,6.389999866,51496,19930,24.06999969,49.25999832,6.980000019,44.18000031,973,227900,57.52999878,69.69999695,28.39999962,8.25,2.369999886,45.84000015,12.78999996,12.71000004
72.72000122,23.57999992,2.579999924,0.330000013,0.519999981,2.869999886,74.90000153,5.380000114,21.28000069,48.34000015,27.94000053,8.930000305,8.539999962,4.360000134,40166,13817,26.92000008,79.48999786,16.98999977,1.24000001,437,121100,23.5,56.56999969,25.5,15.38000011,3.099999905,47.77000046,21.02000046,11.39999962
86.40000153,0.730000019,0.469999999,0.550000012,7.869999886,8.470000267,28.06999969,36.77999878,12.22000027,56.43999863,35.41999817,5.960000038,15.15999985,15.43999958,56250,32055,7.510000229,86.72000122,36.31999969,6.829999924,1236,359800,58.06000137,46.52999878,19.88999939,34.79000092,9.069999695,65.55000305,15.56000042,12.63000011
29.29999924,70.69999695,0,0,0,0.610000014,67.80000305,11.85000038,17.73999977,39.09000015,29.38999939,7.710000038,6.679999828,8.109999657,31582,14365,57.22000122,65.54000092,25.37000084,7.820000172,197,76500,78.37000275,46.22000122,31.32999992,16.39999962,6.070000172,32.88999939,22.12999916,24.40999985
29.45000076,21.80999947,37.24000168,0,33.41999817,51.63999939,41.24000168,25.28000069,3.359999895,72.61000061,39.79999924,0.439999998,11.92000008,0.980000019,71786,26138,22.10000038,74.19999695,9.119999886,25.62000084,1137,208400,82.91999817,83.44000244,36.77000046,5.75,0.159999996,46.66999817,31.29999924,23.10000038
92.83999634,0.99000001,1.659999967,0,4.929999828,6.150000095,18.55999947,51.95000076,3.130000114,59.31999969,45.72000122,10.69999981,10.32999992,11.15999985,76992,34567,5.849999905,98.06999969,2.460000038,1.690000057,1059,153000,89.88999939,44.91999817,25.67000008,25.62000084,7.110000134,63.93999863,12.97999954,5.639999866
97.90000153,0.75999999,1.139999986,0.200000003,2.319999933,2.950000048,38.16999817,33.75999832,18.98999977,41.29999924,34.24000168,16.28000069,20.30999947,12.88000011,53380,32673,13.44999981,80.48999786,32.24000168,6.389999866,816,246100,29.20000076,54.88999939,11.93999958,41.75999832,13.53999996,65.05999756,20.02000046,6.869999886
2.289999962,14.96000004,77.91999817,0,40.36000061,62.13000107,78.25,6.289999962,12.77000046,42.95000076,13.90999985,3.710000038,4.099999905,12.64999962,26465,9761,49.5,41.36000061,19.64999962,37.36000061,573,104200,49.43999863,83.19000244,38.81000137,8.979999542,1.940000057,32.40999985,19.46999931,24.89999962
70.23000336,17.29999924,3.279999971,2.799999952,1.730000019,4.130000114,30.81999969,19.34000015,5.429999828,79.15000153,25.12000084,15.32999992,13.97999954,4.429999828,53717,22930,6.480000019,85.68000031,2.880000114,0.370000005,553,117200,20.95999908,63.97000122,25.04000092,9.289999962,2.019999981,48.38000107,22.01000023,15.92000008
89.86000061,0.479999989,5.809999943,0,3.809999943,4.840000153,26.05999947,42.65999985,4.659999847,69.23000336,44.54000092,22.48999977,9.159999847,6.5,94722,36057,0.25999999,95.30000305,0.620000005,1.99000001,1451,197900,11.77000046,66.41999817,26.45999908,19.30999947,4.199999809,66.83999634,12.72000027,6.550000191
96,0,0.680000007,1.320000052,1.75999999,2.109999895,25.92000008,31.26000023,12.57999992,68.51000214,41.40000153,7.210000038,20.45999908,13.59000015,80466,35469,1.600000024,90.77999878,6.46999979,1.809999943,739,242300,37.66999817,63.04000092,21.22999954,26.28000069,6.940000057,63.47000122,15.60999966,4.300000191
96.38999939,0,2.569999933,0.050000001,0.930000007,1.360000014,57.52999878,16.56999969,11.67000008,47.25999832,26.47999954,23.20999908,8.31000042,13.93999958,42083,18304,14.52999973,85,9.789999962,8.289999962,486,113200,67.02999878,47.40000153,25.35000038,19.12000084,8.140000343,52.84999847,18.20000076,12.15999985
69.19000244,7.210000038,22.13999939,0.879999995,18.12999916,23.93000031,49.84999847,17.62999916,9.5,80.72000122,22.47999954,4.849999905,8.25,14.55000019,42936,23307,10.57999992,50.47000122,20.01000023,51.97000122,790,123600,69.34999847,68.04000092,13.39999962,17.45999908,4.610000134,39.24000168,24.03000069,11.22999954
60.43000031,31.72999954,5.849999905,0,3.049999952,4.539999962,77.76999664,4.940000057,21.23999977,41.27000046,9.300000191,30.18000031,4.519999981,4.980000019,22967,13235,38.52999878,40.25999832,16.04000092,17.87000084,430,67700,61.79000092,68.59999847,24.42000008,22.95000076,9.279999733,26.51000023,31.46999931,30.75
84.65000153,3.049999952,7.199999809,0,47.31000137,56.38999939,21.61000061,48.29999924,17.10000038,52.72999954,46.70999908,4.059999943,3.779999971,25.89999962,48651,31480,11.85999966,34.24000168,5.829999924,89.73000336,1223,338600,81.38999939,72.12000275,10.15999985,32.45999908,16.13999939,46.90000153,26.12000084,4.039999962
93.76999664,0,1.25,0,5.110000134,5.489999771,26.65999985,46.36999893,6.409999847,70.58000183,58.97999954,19.40999985,6.059999943,16.95999908,91364,41827,5.010000229,81.81999969,3.170000076,14.02999973,875,355400,46.72999954,43.18000031,20.51000023,18.61000061,3.400000095,61.56999969,10.69999981,4.78000021
16.48999977,7.590000153,55.13000107,0,34.68999863,49.20999908,23.35000038,27.35000038,18.43000031,77.23999786,38.63999939,14.46000004,17.40999985,9.279999733,85329,26794,3.660000086,38.00999832,12.30000019,54.02999878,1760,390500,4.739999771,82.37000275,22.86000061,5.090000153,3.369999886,48.77000046,10.35000038,5.239999771
63.61000061,22.46999931,11.90999985,0,2.410000086,13.64999962,60.63999939,9,4.239999771,43.11000061,30.78000069,1.50999999,11.92000008,11.56999969,40132,13856,19.45000076,77.66999817,29.78000069,1.730000019,411,62300,48.38999939,62.70999908,14.73999977,22.63999939,8.140000343,33.79999924,34.25,16.95000076
88.98000336,0,6.849999905,0.150000006,5.110000134,11.85000038,40.41999817,17.69000053,13.72999954,60.83000183,22.54000092,21.54000092,10.77000046,6.980000019,44014,19428,13.42000008,65.04000092,4.880000114,19.25,862,185100,56.79000092,71.12999725,21.90999985,20.18000031,10.07999992,39.22000122,27.95000076,14.64999962
53.20000076,43.11000061,3.200000048,0,2.440000057,16.29999924,69.37999725,6.590000153,9.289999962,45.45000076,22.20000076,17.77000046,9.789999962,7.010000229,31680,22546,21.78000069,78.16999817,20.43000031,0,381,104000,45.25,56.34000015,26.98999977,17.54000092,7.739999771,53.61999893,20.34000015,18.18000031
93.63999939,0,0.790000021,0,10.02000046,13.92000008,14.97999954,64.51000214,4.579999924,48.84999847,58.25,10.77999973,12.10000038,27.68000031,98636,82720,0.74000001,94.91999817,4.269999981,17.36000061,1361,371500,42.24000168,53.15999985,12.88000011,42.63000107,12.07999992,63.5,17.77000046,2.589999914
70.08999634,0,21.29000092,0,11.82999992,21.32999992,38.20999908,25.93000031,7.800000191,59.22000122,33.47000122,10.05000019,12.39999962,14.97999954,67944,30674,3.670000076,77.33999634,8.590000153,5.46999979,1410,374700,31.92000008,70.27999878,23.69000053,23.71999931,8.210000038,60.20000076,19.72999954,11.06000042
78.26999664,12.48999977,5.949999809,0,0.769999981,3.309999943,54.45000076,15.75,12.77999973,46,29.35000038,8.619999886,14.19999981,2.319999933,27273,17167,30.45000076,47.97999954,22.45999908,39.61000061,507,87900,74.51999664,67.44999695,22.44000053,29.51000023,19.95999908,44.29000092,27.29999924,10.56999969
25.20999908,49.83000183,3.710000038,0,25.62999916,25.14999962,40,28.45000076,5.099999905,44.56000137,33.50999832,4.480000019,13.89999962,0,15218,17192,43.29000092,2.130000114,12.68000031,95.19000244,467,9999,80,94.23999786,5.989999771,12.47999954,3.630000114,15.03999996,26.03000069,0
89.97000122,0.540000021,1.529999971,4.610000134,0.910000026,0.930000007,61.16999817,12.23999977,12.97999954,46.72000122,31.80999947,7.03000021,13.02000046,13.11999989,46284,22165,12.34000015,78.01000214,18.95000076,1.830000043,368,65400,74.93000031,50.75999832,18.21999931,29.40999985,9.130000114,61.88000107,18.94000053,4.920000076
65.65000153,7.400000095,14.27999973,0,35.08000183,44.70999908,19.79999924,54.08000183,8.079999924,58.04000092,54.90999985,4.329999924,5.079999924,11.43999958,98482,46136,5.449999809,68.45999908,11.36999989,21.79999924,1282,635200,84.79000092,51.56999969,19.12999916,19.18000031,6.739999771,61.68999863,14.39000034,5.579999924
82.12999725,9.210000038,5.760000229,0.109999999,1.809999943,4.739999771,41.06999969,32.16999817,10.21000004,56.52000046,37.29000092,22.65999985,12.32999992,5.510000229,61411,37329,5.360000134,83.36000061,9.75,14.52999973,693,145600,51.72000122,53.61999893,21.39999962,28.42000008,12.43999958,60.61000061,15.97000027,11.44999981
62.04000092,12.81999969,23.62000084,0,25.04999924,30.45999908,40.29000092,38.93999863,7.570000172,61.27000046,37.79999924,10.59000015,4.360000134,8.380000114,46618,36386,8.600000381,42.27999878,11.43000031,68.47000122,1162,425400,85.26000214,58.63999939,10.17000008,25.13999939,9,43.54999924,24.97999954,4.190000057
85.68000031,5.690000057,2.440000057,1.029999971,2.369999886,4.599999905,39.45999908,13.26000023,8.119999886,58.79999924,30.38999939,4,18.55999947,8.979999542,66836,25575,7.71999979,90.58000183,13.05000019,0.389999986,708,162800,31.44000053,56.58000183,24.05999947,18.52000046,3.849999905,60.86999893,18.01000023,5.670000076
